,mid,items_radiant,items_dire
12315,12315,77.0,68.0
12316,12316,70.0,73.0
12317,12317,62.0,52.0
12318,12318,54.0,66.0
12319,12319,56.0,72.0
12320,12320,80.0,64.0
12321,12321,64.0,60.0
12322,12322,58.0,67.0
12323,12323,69.0,55.0
12324,12324,57.0,48.0
12325,12325,56.0,56.0
12326,12326,67.0,72.0
12327,12327,67.0,53.0
12328,12328,63.0,67.0
12329,12329,73.0,69.0
12330,12330,78.0,77.0
12331,12331,77.0,75.0
12332,12332,91.0,74.0
12333,12333,72.0,80.0
12334,12334,51.0,67.0
12335,12335,73.0,73.0
12336,12336,51.0,56.0
12337,12337,71.0,68.0
12338,12338,82.0,68.0
12339,12339,65.0,43.0
12340,12340,68.0,58.0
12341,12341,78.0,56.0
12342,12342,76.0,74.0
12343,12343,64.0,86.0
12344,12344,55.0,60.0
12345,12345,75.0,70.0
12346,12346,95.0,68.0
12347,12347,74.0,79.0
12348,12348,77.0,69.0
12349,12349,51.0,59.0
12350,12350,71.0,59.0
12351,12351,63.0,64.0
12352,12352,60.0,71.0
12353,12353,70.0,67.0
12354,12354,70.0,73.0
12355,12355,64.0,81.0
12356,12356,70.0,56.0
12357,12357,73.0,55.0
12358,12358,80.0,65.0
12359,12359,56.0,58.0
12360,12360,62.0,64.0
12361,12361,51.0,54.0
12362,12362,71.0,79.0
12363,12363,53.0,63.0
12364,12364,58.0,57.0
12365,12365,60.0,72.0
12366,12366,68.0,76.0
12367,12367,74.0,86.0
12368,12368,60.0,54.0
12369,12369,63.0,88.0
12370,12370,60.0,64.0
12371,12371,68.0,70.0
12372,12372,64.0,81.0
12373,12373,69.0,60.0
12374,12374,74.0,82.0
12375,12375,75.0,75.0
12376,12376,72.0,70.0
12377,12377,69.0,64.0
12378,12378,77.0,75.0
12379,12379,59.0,61.0
12380,12380,55.0,61.0
12381,12381,67.0,69.0
12382,12382,69.0,64.0
12383,12383,79.0,62.0
12384,12384,51.0,53.0
12385,12385,52.0,61.0
12386,12386,49.0,75.0
12387,12387,56.0,66.0
12388,12388,74.0,58.0
12389,12389,63.0,62.0
12390,12390,57.0,87.0
12391,12391,55.0,52.0
12392,12392,68.0,82.0
12393,12393,51.0,62.0
12394,12394,56.0,47.0
12395,12395,78.0,59.0
12396,12396,72.0,53.0
12397,12397,77.0,72.0
12398,12398,54.0,71.0
12399,12399,57.0,58.0
12400,12400,77.0,88.0
12401,12401,72.0,49.0
12402,12402,73.0,84.0
12403,12403,60.0,58.0
12404,12404,54.0,63.0
12405,12405,62.0,47.0
12406,12406,80.0,55.0
12407,12407,78.0,63.0
12408,12408,67.0,70.0
12409,12409,60.0,76.0
12410,12410,82.0,68.0
12411,12411,64.0,62.0
12412,12412,57.0,72.0
12413,12413,72.0,73.0
12414,12414,73.0,59.0
12415,12415,74.0,71.0
12416,12416,63.0,66.0
12417,12417,72.0,58.0
12418,12418,75.0,64.0
12419,12419,70.0,51.0
12420,12420,59.0,53.0
12421,12421,60.0,61.0
12422,12422,70.0,76.0
12423,12423,75.0,60.0
12424,12424,74.0,61.0
12425,12425,64.0,59.0
12426,12426,82.0,82.0
12427,12427,77.0,62.0
12428,12428,77.0,65.0
12429,12429,49.0,62.0
12430,12430,63.0,65.0
12431,12431,52.0,75.0
12432,12432,58.0,56.0
12433,12433,73.0,62.0
12434,12434,68.0,57.0
12435,12435,82.0,66.0
12436,12436,59.0,68.0
12437,12437,68.0,65.0
12438,12438,82.0,58.0
12439,12439,64.0,69.0
12440,12440,81.0,71.0
12441,12441,56.0,91.0
12442,12442,63.0,67.0
12443,12443,63.0,65.0
12444,12444,74.0,70.0
12445,12445,54.0,50.0
12446,12446,67.0,53.0
12447,12447,62.0,74.0
12448,12448,70.0,70.0
12449,12449,73.0,66.0
12450,12450,60.0,76.0
12451,12451,67.0,66.0
12452,12452,68.0,56.0
12453,12453,73.0,88.0
12454,12454,64.0,61.0
12455,12455,61.0,63.0
12456,12456,72.0,63.0
12457,12457,64.0,62.0
12458,12458,63.0,48.0
12459,12459,77.0,76.0
12460,12460,83.0,60.0
12461,12461,60.0,61.0
12462,12462,80.0,76.0
12463,12463,67.0,83.0
12464,12464,65.0,54.0
12465,12465,62.0,63.0
12466,12466,72.0,80.0
12467,12467,62.0,64.0
12468,12468,65.0,66.0
12469,12469,59.0,62.0
12470,12470,68.0,67.0
12471,12471,76.0,72.0
12472,12472,64.0,67.0
12473,12473,80.0,60.0
12474,12474,81.0,55.0
12475,12475,71.0,81.0
12476,12476,72.0,67.0
12477,12477,79.0,51.0
12478,12478,73.0,58.0
12479,12479,61.0,47.0
12480,12480,75.0,52.0
12481,12481,58.0,56.0
12482,12482,65.0,57.0
12483,12483,69.0,78.0
12484,12484,47.0,50.0
12485,12485,57.0,56.0
12486,12486,56.0,71.0
12487,12487,70.0,67.0
12488,12488,61.0,63.0
12489,12489,35.0,64.0
12490,12490,73.0,69.0
12491,12491,70.0,49.0
12492,12492,46.0,60.0
12493,12493,49.0,66.0
12494,12494,45.0,72.0
12495,12495,66.0,72.0
12496,12496,49.0,58.0
12497,12497,68.0,62.0
12498,12498,81.0,82.0
12499,12499,75.0,70.0
12500,12500,56.0,61.0
12501,12501,41.0,63.0
12502,12502,71.0,77.0
12503,12503,66.0,63.0
12504,12504,66.0,69.0
12505,12505,61.0,75.0
12506,12506,63.0,62.0
12507,12507,66.0,75.0
12508,12508,56.0,59.0
12509,12509,61.0,66.0
12510,12510,58.0,57.0
12511,12511,60.0,66.0
12512,12512,77.0,58.0
12513,12513,58.0,70.0
12514,12514,55.0,59.0
12515,12515,60.0,80.0
12516,12516,59.0,71.0
12517,12517,67.0,57.0
12518,12518,74.0,80.0
12519,12519,53.0,58.0
12520,12520,88.0,73.0
12521,12521,65.0,64.0
12522,12522,65.0,64.0
12523,12523,58.0,58.0
12524,12524,48.0,55.0
12525,12525,77.0,48.0
12526,12526,62.0,61.0
12527,12527,63.0,55.0
12528,12528,54.0,58.0
12529,12529,67.0,60.0
12530,12530,75.0,70.0
12531,12531,54.0,66.0
12532,12532,68.0,63.0
12533,12533,74.0,66.0
12534,12534,52.0,46.0
12535,12535,52.0,57.0
12536,12536,54.0,49.0
12537,12537,59.0,72.0
12538,12538,67.0,65.0
12539,12539,73.0,53.0
12540,12540,62.0,71.0
12541,12541,65.0,68.0
12542,12542,76.0,70.0
12543,12543,74.0,67.0
12544,12544,64.0,62.0
12545,12545,55.0,56.0
12546,12546,54.0,45.0
12547,12547,72.0,76.0
12548,12548,68.0,69.0
12549,12549,72.0,89.0
12550,12550,84.0,84.0
12551,12551,44.0,60.0
12552,12552,83.0,102.0
12553,12553,66.0,77.0
12554,12554,74.0,71.0
12555,12555,58.0,59.0
12556,12556,72.0,72.0
12557,12557,77.0,76.0
12558,12558,71.0,78.0
12559,12559,60.0,72.0
12560,12560,64.0,77.0
12561,12561,61.0,59.0
12562,12562,72.0,86.0
12563,12563,80.0,73.0
12564,12564,65.0,75.0
12565,12565,76.0,78.0
12566,12566,54.0,59.0
12567,12567,65.0,62.0
12568,12568,61.0,51.0
12569,12569,55.0,53.0
12570,12570,85.0,66.0
12571,12571,64.0,70.0
12572,12572,71.0,65.0
12573,12573,69.0,67.0
12574,12574,63.0,59.0
12575,12575,81.0,71.0
12576,12576,52.0,70.0
12577,12577,47.0,57.0
12578,12578,68.0,59.0
12579,12579,55.0,68.0
12580,12580,70.0,58.0
12581,12581,61.0,46.0
12582,12582,60.0,62.0
12583,12583,69.0,65.0
12584,12584,71.0,66.0
12585,12585,59.0,66.0
12586,12586,76.0,53.0
12587,12587,65.0,88.0
12588,12588,69.0,67.0
12589,12589,57.0,59.0
12590,12590,71.0,75.0
12591,12591,69.0,59.0
12592,12592,51.0,65.0
12593,12593,69.0,61.0
12594,12594,86.0,77.0
12595,12595,72.0,55.0
12596,12596,61.0,56.0
12597,12597,62.0,50.0
12598,12598,66.0,66.0
12599,12599,57.0,47.0
12600,12600,82.0,77.0
12601,12601,66.0,56.0
12602,12602,95.0,66.0
12603,12603,58.0,74.0
12604,12604,66.0,52.0
12605,12605,67.0,66.0
12606,12606,69.0,75.0
12607,12607,65.0,60.0
12608,12608,64.0,50.0
12609,12609,61.0,74.0
12610,12610,76.0,75.0
12611,12611,65.0,54.0
12612,12612,66.0,68.0
12613,12613,62.0,53.0
12614,12614,78.0,79.0
12615,12615,76.0,65.0
12616,12616,52.0,59.0
12617,12617,82.0,75.0
12618,12618,61.0,61.0
12619,12619,69.0,83.0
12620,12620,77.0,47.0
12621,12621,83.0,66.0
12622,12622,77.0,67.0
12623,12623,66.0,72.0
12624,12624,60.0,65.0
12625,12625,60.0,55.0
12626,12626,80.0,85.0
12627,12627,68.0,69.0
12628,12628,78.0,75.0
12629,12629,60.0,53.0
12630,12630,65.0,58.0
12631,12631,76.0,50.0
12632,12632,66.0,64.0
12633,12633,74.0,63.0
12634,12634,70.0,58.0
12635,12635,50.0,58.0
12636,12636,77.0,70.0
12637,12637,72.0,67.0
12638,12638,74.0,73.0
12639,12639,78.0,89.0
12640,12640,60.0,56.0
12641,12641,58.0,56.0
12642,12642,61.0,75.0
12643,12643,75.0,68.0
12644,12644,65.0,56.0
12645,12645,71.0,52.0
12646,12646,79.0,68.0
12647,12647,56.0,65.0
12648,12648,65.0,80.0
12649,12649,62.0,59.0
12650,12650,66.0,77.0
12651,12651,76.0,65.0
12652,12652,49.0,70.0
12653,12653,57.0,56.0
12654,12654,72.0,71.0
12655,12655,60.0,61.0
12656,12656,61.0,57.0
12657,12657,74.0,70.0
12658,12658,68.0,71.0
12659,12659,65.0,69.0
12660,12660,75.0,65.0
12661,12661,68.0,66.0
12662,12662,72.0,95.0
12663,12663,72.0,69.0
12664,12664,62.0,75.0
12665,12665,72.0,70.0
12666,12666,72.0,48.0
12667,12667,55.0,56.0
12668,12668,84.0,78.0
12669,12669,49.0,72.0
12670,12670,65.0,54.0
12671,12671,62.0,66.0
12672,12672,97.0,85.0
12673,12673,56.0,67.0
12674,12674,70.0,64.0
12675,12675,79.0,88.0
12676,12676,52.0,71.0
12677,12677,59.0,68.0
12678,12678,55.0,56.0
12679,12679,77.0,62.0
12680,12680,70.0,57.0
12681,12681,69.0,70.0
12682,12682,82.0,72.0
12683,12683,63.0,58.0
12684,12684,82.0,62.0
12685,12685,57.0,43.0
12686,12686,63.0,59.0
12687,12687,66.0,58.0
12688,12688,74.0,57.0
12689,12689,61.0,65.0
12690,12690,53.0,61.0
12691,12691,64.0,62.0
12692,12692,68.0,67.0
12693,12693,63.0,74.0
12694,12694,61.0,68.0
12695,12695,51.0,52.0
12696,12696,81.0,77.0
12697,12697,72.0,81.0
12698,12698,74.0,67.0
12699,12699,59.0,55.0
12700,12700,65.0,75.0
12701,12701,66.0,55.0
12702,12702,65.0,75.0
12703,12703,73.0,65.0
12704,12704,77.0,52.0
12705,12705,60.0,67.0
12706,12706,60.0,62.0
12707,12707,48.0,66.0
12708,12708,64.0,66.0
12709,12709,66.0,76.0
12710,12710,84.0,77.0
12711,12711,64.0,67.0
12712,12712,62.0,73.0
12713,12713,77.0,59.0
12714,12714,57.0,59.0
12715,12715,45.0,66.0
12716,12716,78.0,73.0
12717,12717,61.0,73.0
12718,12718,56.0,64.0
12719,12719,48.0,37.0
12720,12720,52.0,44.0
12721,12721,67.0,48.0
12722,12722,47.0,78.0
12723,12723,73.0,61.0
12724,12724,67.0,60.0
12725,12725,55.0,62.0
12726,12726,73.0,86.0
12727,12727,39.0,60.0
12728,12728,54.0,73.0
12729,12729,69.0,67.0
12730,12730,77.0,68.0
12731,12731,61.0,51.0
12732,12732,77.0,80.0
12733,12733,69.0,72.0
12734,12734,56.0,39.0
12735,12735,58.0,56.0
12736,12736,54.0,62.0
12737,12737,74.0,66.0
12738,12738,73.0,66.0
12739,12739,62.0,81.0
12740,12740,54.0,67.0
12741,12741,66.0,86.0
12742,12742,53.0,50.0
12743,12743,42.0,60.0
12744,12744,62.0,63.0
12745,12745,62.0,79.0
12746,12746,83.0,82.0
12747,12747,75.0,60.0
12748,12748,67.0,60.0
12749,12749,50.0,66.0
12750,12750,54.0,82.0
12751,12751,67.0,48.0
12752,12752,66.0,64.0
12753,12753,76.0,56.0
12754,12754,66.0,53.0
12755,12755,79.0,84.0
12756,12756,64.0,59.0
12757,12757,62.0,67.0
12758,12758,51.0,63.0
12759,12759,72.0,66.0
12760,12760,38.0,70.0
12761,12761,68.0,58.0
12762,12762,84.0,82.0
12763,12763,68.0,56.0
12764,12764,67.0,68.0
12765,12765,82.0,64.0
12766,12766,62.0,56.0
12767,12767,79.0,77.0
12768,12768,52.0,57.0
12769,12769,72.0,79.0
12770,12770,58.0,66.0
12771,12771,36.0,59.0
12772,12772,68.0,50.0
12773,12773,53.0,52.0
12774,12774,66.0,74.0
12775,12775,74.0,68.0
12776,12776,68.0,70.0
12777,12777,64.0,65.0
12778,12778,73.0,56.0
12779,12779,59.0,70.0
12780,12780,67.0,63.0
12781,12781,78.0,64.0
12782,12782,55.0,68.0
12783,12783,54.0,61.0
12784,12784,75.0,62.0
12785,12785,77.0,59.0
12786,12786,82.0,79.0
12787,12787,56.0,50.0
12788,12788,72.0,58.0
12789,12789,63.0,63.0
12790,12790,55.0,63.0
12791,12791,72.0,55.0
12792,12792,57.0,59.0
12793,12793,48.0,57.0
12794,12794,75.0,85.0
12795,12795,62.0,54.0
12796,12796,62.0,54.0
12797,12797,75.0,61.0
12798,12798,43.0,62.0
12799,12799,56.0,79.0
12800,12800,59.0,55.0
12801,12801,66.0,71.0
12802,12802,63.0,52.0
12803,12803,69.0,64.0
12804,12804,67.0,49.0
12805,12805,66.0,78.0
12806,12806,92.0,77.0
12807,12807,79.0,62.0
12808,12808,72.0,85.0
12809,12809,56.0,54.0
12810,12810,68.0,53.0
12811,12811,83.0,50.0
12812,12812,44.0,65.0
12813,12813,73.0,72.0
12814,12814,67.0,64.0
12815,12815,61.0,73.0
12816,12816,57.0,55.0
12817,12817,77.0,78.0
12818,12818,68.0,70.0
12819,12819,85.0,55.0
12820,12820,51.0,45.0
12821,12821,60.0,67.0
12822,12822,61.0,72.0
12823,12823,68.0,64.0
12824,12824,57.0,66.0
12825,12825,77.0,67.0
12826,12826,60.0,53.0
12827,12827,68.0,86.0
12828,12828,61.0,54.0
12829,12829,86.0,66.0
12830,12830,65.0,62.0
12831,12831,68.0,67.0
12832,12832,72.0,71.0
12833,12833,57.0,58.0
12834,12834,61.0,65.0
12835,12835,67.0,84.0
12836,12836,55.0,74.0
12837,12837,66.0,90.0
12838,12838,86.0,58.0
12839,12839,49.0,70.0
12840,12840,79.0,59.0
12841,12841,72.0,72.0
12842,12842,61.0,65.0
12843,12843,68.0,71.0
12844,12844,63.0,63.0
12845,12845,74.0,77.0
12846,12846,67.0,67.0
12847,12847,64.0,65.0
12848,12848,62.0,78.0
12849,12849,56.0,48.0
12850,12850,77.0,58.0
12851,12851,87.0,67.0
12852,12852,67.0,80.0
12853,12853,74.0,76.0
12854,12854,45.0,51.0
12855,12855,69.0,59.0
12856,12856,64.0,57.0
12857,12857,70.0,70.0
12858,12858,62.0,52.0
12859,12859,66.0,70.0
12860,12860,77.0,68.0
12861,12861,75.0,60.0
12862,12862,71.0,67.0
12863,12863,57.0,51.0
12864,12864,64.0,58.0
12865,12865,60.0,66.0
12866,12866,56.0,79.0
12867,12867,64.0,59.0
12868,12868,54.0,71.0
12869,12869,70.0,62.0
12870,12870,86.0,53.0
12871,12871,71.0,56.0
12872,12872,66.0,56.0
12873,12873,73.0,47.0
12874,12874,72.0,65.0
12875,12875,74.0,79.0
12876,12876,75.0,71.0
12877,12877,82.0,84.0
12878,12878,81.0,68.0
12879,12879,76.0,69.0
12880,12880,60.0,71.0
12881,12881,67.0,65.0
12882,12882,77.0,75.0
12883,12883,68.0,64.0
12884,12884,88.0,83.0
12885,12885,68.0,62.0
12886,12886,36.0,63.0
12887,12887,55.0,61.0
12888,12888,60.0,74.0
12889,12889,63.0,56.0
12890,12890,69.0,62.0
12891,12891,64.0,70.0
12892,12892,75.0,73.0
12893,12893,68.0,65.0
12894,12894,56.0,68.0
12895,12895,54.0,71.0
12896,12896,47.0,53.0
12897,12897,77.0,77.0
12898,12898,84.0,79.0
12899,12899,79.0,56.0
12900,12900,49.0,68.0
12901,12901,61.0,72.0
12902,12902,74.0,61.0
12903,12903,67.0,83.0
12904,12904,67.0,77.0
12905,12905,76.0,70.0
12906,12906,72.0,72.0
12907,12907,58.0,68.0
12908,12908,56.0,82.0
12909,12909,58.0,64.0
12910,12910,48.0,66.0
12911,12911,60.0,51.0
12912,12912,58.0,85.0
12913,12913,53.0,59.0
12914,12914,50.0,67.0
12915,12915,50.0,59.0
12916,12916,71.0,78.0
12917,12917,72.0,51.0
12918,12918,55.0,57.0
12919,12919,79.0,80.0
12920,12920,83.0,76.0
12921,12921,62.0,52.0
12922,12922,68.0,82.0
12923,12923,70.0,50.0
12924,12924,88.0,73.0
12925,12925,48.0,56.0
12926,12926,70.0,68.0
12927,12927,74.0,57.0
12928,12928,68.0,64.0
12929,12929,81.0,72.0
12930,12930,43.0,51.0
12931,12931,63.0,73.0
12932,12932,63.0,71.0
12933,12933,51.0,73.0
12934,12934,52.0,43.0
12935,12935,56.0,62.0
12936,12936,62.0,58.0
12937,12937,87.0,49.0
12938,12938,80.0,82.0
12939,12939,47.0,61.0
12940,12940,71.0,58.0
12941,12941,61.0,46.0
12942,12942,62.0,68.0
12943,12943,57.0,60.0
12944,12944,77.0,68.0
12945,12945,58.0,64.0
12946,12946,62.0,58.0
12947,12947,66.0,64.0
12948,12948,54.0,46.0
12949,12949,59.0,56.0
12950,12950,47.0,82.0
12951,12951,66.0,68.0
12952,12952,62.0,53.0
12953,12953,65.0,70.0
12954,12954,53.0,69.0
12955,12955,67.0,56.0
12956,12956,70.0,78.0
12957,12957,76.0,67.0
12958,12958,58.0,56.0
12959,12959,55.0,58.0
12960,12960,66.0,82.0
12961,12961,77.0,68.0
12962,12962,68.0,62.0
12963,12963,62.0,51.0
12964,12964,68.0,71.0
12965,12965,69.0,64.0
12966,12966,61.0,59.0
12967,12967,54.0,58.0
12968,12968,86.0,71.0
12969,12969,59.0,57.0
12970,12970,69.0,66.0
12971,12971,72.0,76.0
12972,12972,61.0,57.0
12973,12973,55.0,68.0
12974,12974,50.0,67.0
12975,12975,62.0,63.0
12976,12976,63.0,65.0
12977,12977,66.0,68.0
12978,12978,72.0,49.0
12979,12979,59.0,66.0
12980,12980,70.0,57.0
12981,12981,85.0,78.0
12982,12982,53.0,77.0
12983,12983,63.0,59.0
12984,12984,62.0,70.0
12985,12985,61.0,54.0
12986,12986,55.0,77.0
12987,12987,67.0,62.0
12988,12988,75.0,71.0
12989,12989,71.0,86.0
12990,12990,71.0,64.0
12991,12991,76.0,69.0
12992,12992,60.0,72.0
12993,12993,75.0,66.0
12994,12994,71.0,49.0
12995,12995,65.0,81.0
12996,12996,88.0,88.0
12997,12997,64.0,53.0
12998,12998,58.0,53.0
12999,12999,68.0,53.0
13000,13000,61.0,73.0
13001,13001,67.0,64.0
13002,13002,56.0,67.0
13003,13003,74.0,69.0
13004,13004,50.0,55.0
13005,13005,54.0,68.0
13006,13006,70.0,61.0
13007,13007,63.0,62.0
13008,13008,66.0,75.0
13009,13009,39.0,73.0
13010,13010,57.0,56.0
13011,13011,56.0,58.0
13012,13012,69.0,61.0
13013,13013,75.0,76.0
13014,13014,57.0,67.0
13015,13015,79.0,82.0
13016,13016,50.0,38.0
13017,13017,58.0,88.0
13018,13018,83.0,72.0
13019,13019,70.0,61.0
13020,13020,67.0,61.0
13021,13021,58.0,49.0
13022,13022,44.0,60.0
13023,13023,61.0,59.0
13024,13024,63.0,41.0
13025,13025,76.0,67.0
13026,13026,55.0,47.0
13027,13027,71.0,89.0
13028,13028,63.0,66.0
13029,13029,54.0,77.0
13030,13030,64.0,47.0
13031,13031,68.0,71.0
13032,13032,85.0,89.0
13033,13033,75.0,66.0
13034,13034,58.0,51.0
13035,13035,62.0,55.0
13036,13036,68.0,69.0
13037,13037,51.0,60.0
13038,13038,78.0,58.0
13039,13039,68.0,69.0
13040,13040,48.0,52.0
13041,13041,62.0,65.0
13042,13042,85.0,77.0
13043,13043,93.0,54.0
13044,13044,89.0,78.0
13045,13045,81.0,76.0
13046,13046,54.0,66.0
13047,13047,79.0,76.0
13048,13048,93.0,91.0
13049,13049,63.0,62.0
13050,13050,75.0,93.0
13051,13051,59.0,61.0
13052,13052,71.0,62.0
13053,13053,67.0,76.0
13054,13054,65.0,63.0
13055,13055,57.0,59.0
13056,13056,65.0,57.0
13057,13057,72.0,45.0
13058,13058,69.0,66.0
13059,13059,65.0,51.0
13060,13060,66.0,70.0
13061,13061,77.0,72.0
13062,13062,50.0,48.0
13063,13063,64.0,76.0
13064,13064,71.0,70.0
13065,13065,78.0,81.0
13066,13066,79.0,73.0
13067,13067,46.0,46.0
13068,13068,68.0,79.0
13069,13069,67.0,50.0
13070,13070,68.0,60.0
13071,13071,86.0,66.0
13072,13072,53.0,55.0
13073,13073,58.0,72.0
13074,13074,69.0,70.0
13075,13075,78.0,55.0
13076,13076,62.0,63.0
13077,13077,71.0,59.0
13078,13078,66.0,73.0
13079,13079,65.0,85.0
13080,13080,72.0,74.0
13081,13081,70.0,65.0
13082,13082,57.0,74.0
13083,13083,49.0,51.0
13084,13084,60.0,56.0
13085,13085,68.0,73.0
13086,13086,64.0,60.0
13087,13087,51.0,61.0
13088,13088,55.0,57.0
13089,13089,72.0,68.0
13090,13090,72.0,62.0
13091,13091,61.0,64.0
13092,13092,60.0,63.0
13093,13093,66.0,70.0
13094,13094,52.0,43.0
13095,13095,64.0,68.0
13096,13096,77.0,85.0
13097,13097,62.0,64.0
13098,13098,54.0,83.0
13099,13099,58.0,54.0
13100,13100,41.0,75.0
13101,13101,61.0,60.0
13102,13102,75.0,69.0
13103,13103,69.0,54.0
13104,13104,57.0,73.0
13105,13105,56.0,74.0
13106,13106,63.0,84.0
13107,13107,68.0,66.0
13108,13108,48.0,61.0
13109,13109,82.0,69.0
13110,13110,44.0,55.0
13111,13111,65.0,69.0
13112,13112,74.0,66.0
13113,13113,58.0,49.0
13114,13114,84.0,65.0
13115,13115,77.0,63.0
13116,13116,56.0,67.0
13117,13117,66.0,81.0
13118,13118,66.0,68.0
13119,13119,58.0,56.0
13120,13120,81.0,69.0
13121,13121,62.0,92.0
13122,13122,65.0,61.0
13123,13123,97.0,76.0
13124,13124,78.0,88.0
13125,13125,65.0,63.0
13126,13126,70.0,70.0
13127,13127,59.0,69.0
13128,13128,78.0,82.0
13129,13129,67.0,70.0
13130,13130,57.0,61.0
13131,13131,64.0,60.0
13132,13132,58.0,64.0
13133,13133,68.0,93.0
13134,13134,79.0,72.0
13135,13135,51.0,82.0
13136,13136,88.0,68.0
13137,13137,73.0,53.0
13138,13138,71.0,61.0
13139,13139,71.0,49.0
13140,13140,77.0,68.0
13141,13141,67.0,68.0
13142,13142,49.0,60.0
13143,13143,71.0,71.0
13144,13144,72.0,67.0
13145,13145,63.0,67.0
13146,13146,67.0,67.0
13147,13147,68.0,59.0
13148,13148,60.0,78.0
13149,13149,79.0,81.0
13150,13150,57.0,76.0
13151,13151,67.0,71.0
13152,13152,52.0,59.0
13153,13153,55.0,64.0
13154,13154,77.0,87.0
13155,13155,61.0,69.0
13156,13156,75.0,58.0
13157,13157,65.0,60.0
13158,13158,73.0,72.0
13159,13159,56.0,74.0
13160,13160,95.0,75.0
13161,13161,78.0,77.0
13162,13162,54.0,70.0
13163,13163,82.0,82.0
13164,13164,67.0,58.0
13165,13165,72.0,69.0
13166,13166,51.0,60.0
13167,13167,72.0,74.0
13168,13168,63.0,62.0
13169,13169,53.0,47.0
13170,13170,81.0,64.0
13171,13171,75.0,77.0
13172,13172,70.0,53.0
13173,13173,55.0,64.0
13174,13174,72.0,53.0
13175,13175,60.0,48.0
13176,13176,56.0,54.0
13177,13177,64.0,63.0
13178,13178,70.0,44.0
13179,13179,68.0,76.0
13180,13180,66.0,66.0
13181,13181,58.0,72.0
13182,13182,89.0,63.0
13183,13183,80.0,64.0
13184,13184,76.0,60.0
13185,13185,51.0,63.0
13186,13186,48.0,73.0
13187,13187,71.0,68.0
13188,13188,53.0,53.0
13189,13189,60.0,66.0
13190,13190,71.0,64.0
13191,13191,44.0,64.0
13192,13192,60.0,64.0
13193,13193,61.0,67.0
13194,13194,70.0,71.0
13195,13195,93.0,74.0
13196,13196,45.0,61.0
13197,13197,77.0,52.0
13198,13198,56.0,71.0
13199,13199,62.0,65.0
13200,13200,68.0,70.0
13201,13201,78.0,56.0
13202,13202,49.0,65.0
13203,13203,71.0,74.0
13204,13204,55.0,53.0
13205,13205,72.0,67.0
13206,13206,64.0,80.0
13207,13207,52.0,71.0
13208,13208,70.0,69.0
13209,13209,55.0,63.0
13210,13210,66.0,55.0
13211,13211,66.0,53.0
13212,13212,45.0,70.0
13213,13213,58.0,58.0
13214,13214,61.0,64.0
13215,13215,52.0,77.0
13216,13216,74.0,71.0
13217,13217,74.0,76.0
13218,13218,62.0,78.0
13219,13219,60.0,62.0
13220,13220,72.0,71.0
13221,13221,60.0,66.0
13222,13222,69.0,71.0
13223,13223,102.0,76.0
13224,13224,76.0,64.0
13225,13225,50.0,72.0
13226,13226,76.0,71.0
13227,13227,60.0,95.0
13228,13228,73.0,58.0
13229,13229,69.0,87.0
13230,13230,64.0,78.0
13231,13231,72.0,59.0
13232,13232,64.0,64.0
13233,13233,96.0,89.0
13234,13234,77.0,72.0
13235,13235,67.0,50.0
13236,13236,54.0,58.0
13237,13237,62.0,67.0
13238,13238,58.0,41.0
13239,13239,60.0,61.0
13240,13240,77.0,67.0
13241,13241,51.0,67.0
13242,13242,78.0,68.0
13243,13243,76.0,70.0
13244,13244,76.0,77.0
13245,13245,63.0,61.0
13246,13246,73.0,88.0
13247,13247,68.0,58.0
13248,13248,86.0,75.0
13249,13249,71.0,56.0
13250,13250,49.0,62.0
13251,13251,74.0,56.0
13252,13252,56.0,63.0
13253,13253,67.0,67.0
13254,13254,85.0,56.0
13255,13255,55.0,52.0
13256,13256,64.0,59.0
13257,13257,73.0,62.0
13258,13258,94.0,94.0
13259,13259,73.0,72.0
13260,13260,70.0,77.0
13261,13261,70.0,73.0
13262,13262,59.0,79.0
13263,13263,70.0,87.0
13264,13264,73.0,73.0
13265,13265,75.0,81.0
13266,13266,70.0,59.0
13267,13267,57.0,60.0
13268,13268,57.0,72.0
13269,13269,74.0,64.0
13270,13270,56.0,58.0
13271,13271,69.0,49.0
13272,13272,60.0,68.0
13273,13273,73.0,54.0
13274,13274,46.0,40.0
13275,13275,61.0,62.0
13276,13276,53.0,70.0
13277,13277,73.0,62.0
13278,13278,75.0,72.0
13279,13279,64.0,75.0
13280,13280,76.0,78.0
13281,13281,68.0,58.0
13282,13282,68.0,85.0
13283,13283,65.0,53.0
13284,13284,72.0,68.0
13285,13285,66.0,69.0
13286,13286,70.0,60.0
13287,13287,65.0,85.0
13288,13288,61.0,65.0
13289,13289,58.0,76.0
13290,13290,81.0,72.0
13291,13291,59.0,70.0
13292,13292,59.0,62.0
13293,13293,78.0,75.0
13294,13294,68.0,89.0
13295,13295,64.0,65.0
13296,13296,63.0,63.0
13297,13297,54.0,54.0
13298,13298,58.0,78.0
13299,13299,55.0,62.0
13300,13300,65.0,54.0
13301,13301,65.0,65.0
13302,13302,59.0,46.0
13303,13303,47.0,51.0
13304,13304,71.0,61.0
13305,13305,55.0,43.0
13306,13306,61.0,59.0
13307,13307,76.0,78.0
13308,13308,67.0,53.0
13309,13309,59.0,57.0
13310,13310,55.0,66.0
13311,13311,67.0,72.0
13312,13312,76.0,67.0
