,mid,gold_radiant,gold_dire
5840,5840,112704,120771
5841,5841,92387,99471
5842,5842,141012,103716
5843,5843,115873,115410
5844,5844,89242,97320
5845,5845,112691,109468
5846,5846,110008,90090
5847,5847,89196,127188
5848,5848,116518,123689
5849,5849,114542,97172
5850,5850,110601,122695
5851,5851,119153,135264
5852,5852,98292,92664
5853,5853,104194,107525
5854,5854,94445,117748
5855,5855,119000,104990
5856,5856,114387,101788
5857,5857,110066,113289
5858,5858,115673,114103
5859,5859,110414,104131
5860,5860,105813,104099
5861,5861,120042,111682
5862,5862,113902,135934
5863,5863,118609,100601
5864,5864,95093,109048
5865,5865,96753,114216
5866,5866,123868,108384
5867,5867,115929,121128
5868,5868,102076,91414
5869,5869,119977,116174
5870,5870,110055,100565
5871,5871,113467,120597
5872,5872,115919,106903
5873,5873,114296,95633
5874,5874,108062,97983
5875,5875,95486,108413
5876,5876,106263,103330
5877,5877,100084,91920
5878,5878,85519,96020
5879,5879,95345,109105
5880,5880,106997,108823
5881,5881,107724,112942
5882,5882,90241,106192
5883,5883,124301,96146
5884,5884,90282,95910
5885,5885,96040,95643
5886,5886,102891,94800
5887,5887,129624,102538
5888,5888,115671,101108
5889,5889,95081,97137
5890,5890,109743,100384
5891,5891,114958,98029
5892,5892,104735,126100
5893,5893,119583,101558
5894,5894,115625,110704
5895,5895,110485,98173
5896,5896,116134,118492
5897,5897,112084,91551
5898,5898,102860,105849
5899,5899,100721,124134
5900,5900,104694,109861
5901,5901,99989,120679
5902,5902,107572,91479
5903,5903,89210,108597
5904,5904,117562,85950
5905,5905,125457,116073
5906,5906,118340,104189
5907,5907,99424,112476
5908,5908,108716,97000
5909,5909,101481,97688
5910,5910,113672,116348
5911,5911,86993,106335
5912,5912,107509,95134
5913,5913,108784,112784
5914,5914,94303,129164
5915,5915,101385,96771
5916,5916,103984,110680
5917,5917,132468,119869
5918,5918,116914,85438
5919,5919,101586,117358
5920,5920,109428,89083
5921,5921,96372,108217
5922,5922,95296,96455
5923,5923,92130,100402
5924,5924,110050,99643
5925,5925,111775,104927
5926,5926,110814,121014
5927,5927,104487,110869
5928,5928,112460,107184
5929,5929,139518,102404
5930,5930,108849,106296
5931,5931,102894,91497
5932,5932,107480,98388
5933,5933,111904,109696
5934,5934,119837,103621
5935,5935,109554,93353
5936,5936,108612,94408
5937,5937,88789,102386
5938,5938,80536,119487
5939,5939,95491,129004
5940,5940,118074,98841
5941,5941,118211,112692
5942,5942,97867,113590
5943,5943,96688,101335
5944,5944,101227,111322
5945,5945,105796,93672
5946,5946,122926,103649
5947,5947,97328,127108
5948,5948,99804,104894
5949,5949,104394,124045
5950,5950,90968,119553
5951,5951,100386,106776
5952,5952,101107,115255
5953,5953,116158,103622
5954,5954,98805,116522
5955,5955,87129,88682
5956,5956,147426,127081
5957,5957,105010,114630
5958,5958,99115,105689
5959,5959,96604,104859
5960,5960,102504,106157
5961,5961,107058,122428
5962,5962,106491,118376
5963,5963,94074,106324
5964,5964,91917,112248
5965,5965,118377,131107
5966,5966,119151,154279
5967,5967,103277,111307
5968,5968,137773,86970
5969,5969,115971,103286
5970,5970,103276,99606
5971,5971,128425,97551
5972,5972,102504,98279
5973,5973,112178,104462
5974,5974,106914,110421
5975,5975,99205,81361
5976,5976,95311,100352
5977,5977,109931,110740
5978,5978,89516,113533
5979,5979,103228,99916
5980,5980,116382,129737
5981,5981,110693,98927
5982,5982,108292,114776
5983,5983,84528,98718
5984,5984,114028,120719
5985,5985,131336,110527
5986,5986,103755,103417
5987,5987,115387,94429
5988,5988,150179,115806
5989,5989,104526,101484
5990,5990,102217,101110
5991,5991,108898,80414
5992,5992,103679,106986
5993,5993,112810,104014
5994,5994,109327,99326
5995,5995,108791,118489
5996,5996,116467,106723
5997,5997,90656,99719
5998,5998,132883,100828
5999,5999,83287,110319
6000,6000,109631,108629
6001,6001,115759,131353
6002,6002,130555,104911
6003,6003,106912,97100
6004,6004,102529,100711
6005,6005,117828,146765
6006,6006,107008,102020
6007,6007,89206,96966
6008,6008,85769,93618
6009,6009,104425,106899
6010,6010,102384,81696
6011,6011,110851,98699
6012,6012,113096,116235
6013,6013,133650,109000
6014,6014,101477,104550
6015,6015,110596,89343
6016,6016,106271,105969
6017,6017,90866,96724
6018,6018,92511,93720
6019,6019,135543,124496
6020,6020,110833,112507
6021,6021,96794,115267
6022,6022,108274,112412
6023,6023,122299,100111
6024,6024,112807,101191
6025,6025,139806,113124
6026,6026,89908,117375
6027,6027,96325,105242
6028,6028,95441,102871
6029,6029,119875,99738
6030,6030,103613,111915
6031,6031,98499,108905
6032,6032,96606,96146
6033,6033,128114,94088
6034,6034,91691,107874
6035,6035,102699,115523
6036,6036,109629,112917
6037,6037,94481,120289
6038,6038,112696,109066
6039,6039,95951,125939
6040,6040,104791,87028
6041,6041,109552,121843
6042,6042,106678,105214
6043,6043,108237,114851
6044,6044,120467,104790
6045,6045,131556,107701
6046,6046,102506,97088
6047,6047,116343,107279
6048,6048,107392,114835
6049,6049,108936,111481
6050,6050,100726,117521
6051,6051,104363,102730
6052,6052,104769,99825
6053,6053,114569,91559
6054,6054,110562,114977
6055,6055,124852,114805
6056,6056,107155,99372
6057,6057,121794,103191
6058,6058,98671,100363
6059,6059,109579,99022
6060,6060,117634,97204
6061,6061,119832,105864
6062,6062,114130,93385
6063,6063,123840,125305
6064,6064,131330,109059
6065,6065,113747,97938
6066,6066,91500,107670
6067,6067,111018,83146
6068,6068,133897,127986
6069,6069,98429,120617
6070,6070,99424,112227
6071,6071,115680,108168
6072,6072,102634,124299
6073,6073,109765,95047
6074,6074,125217,102746
6075,6075,113915,88015
6076,6076,95714,112301
6077,6077,121814,89182
6078,6078,146923,104284
6079,6079,99952,96436
6080,6080,115579,110580
6081,6081,99463,108705
6082,6082,105400,111991
6083,6083,102105,106675
6084,6084,92866,126904
6085,6085,106948,97360
6086,6086,74438,121871
6087,6087,102753,89069
6088,6088,102598,128300
6089,6089,127794,104407
6090,6090,108619,107362
6091,6091,107453,107864
6092,6092,105862,119302
6093,6093,102086,114160
6094,6094,95505,92556
6095,6095,106579,95325
6096,6096,94242,102929
6097,6097,108107,92231
6098,6098,103164,109413
6099,6099,110196,92392
6100,6100,114071,111790
6101,6101,112208,120220
6102,6102,91789,99937
6103,6103,124559,90610
6104,6104,103087,130302
6105,6105,116391,98911
6106,6106,90118,94103
6107,6107,83653,137880
6108,6108,106933,138428
6109,6109,96842,106831
6110,6110,119686,108358
6111,6111,95236,113454
6112,6112,106741,113621
6113,6113,95935,100026
6114,6114,112304,101369
6115,6115,93988,114014
6116,6116,128140,80827
6117,6117,118019,100372
6118,6118,120394,101719
6119,6119,112634,104829
6120,6120,86276,105408
6121,6121,106651,92404
6122,6122,102035,100487
6123,6123,101496,100081
6124,6124,87652,115094
6125,6125,142901,108467
6126,6126,95888,116610
6127,6127,125668,105361
6128,6128,104925,120722
6129,6129,105310,105937
6130,6130,103500,105255
6131,6131,136999,158292
6132,6132,94511,100503
6133,6133,90305,102294
6134,6134,141978,104386
6135,6135,123566,95160
6136,6136,109080,117469
6137,6137,92564,91951
6138,6138,134175,112267
6139,6139,103148,104328
6140,6140,121078,100857
6141,6141,95856,106187
6142,6142,87434,139516
6143,6143,89892,129981
6144,6144,140921,95744
6145,6145,108368,127707
6146,6146,99448,106382
6147,6147,124138,99928
6148,6148,105181,100022
6149,6149,93739,82219
6150,6150,107791,95341
6151,6151,91144,94928
6152,6152,119042,98925
6153,6153,107590,118024
6154,6154,145008,110990
6155,6155,111094,113950
6156,6156,113900,105984
6157,6157,110140,104716
6158,6158,89407,103024
6159,6159,123295,105584
6160,6160,109490,104329
6161,6161,98367,99306
6162,6162,106298,121054
6163,6163,103298,114339
6164,6164,117279,96242
6165,6165,86902,123015
6166,6166,109143,114741
6167,6167,132203,81065
6168,6168,101810,130736
6169,6169,109285,118410
6170,6170,123220,95524
6171,6171,129253,118155
6172,6172,102567,104929
6173,6173,95999,115929
6174,6174,117884,91423
6175,6175,109918,73223
6176,6176,103532,111877
6177,6177,112091,93372
6178,6178,122242,84281
6179,6179,134602,110256
6180,6180,101491,153291
6181,6181,103099,117575
6182,6182,121075,88463
6183,6183,113356,101632
6184,6184,98168,96260
6185,6185,128786,85609
6186,6186,106468,94822
6187,6187,99064,97421
6188,6188,91345,120078
6189,6189,112736,113862
6190,6190,100721,117787
6191,6191,118919,104659
6192,6192,92846,123504
6193,6193,100224,113265
6194,6194,115787,81401
6195,6195,108279,121447
6196,6196,100412,108905
6197,6197,106319,97123
6198,6198,93157,105878
6199,6199,115309,111223
6200,6200,120233,93046
6201,6201,94531,113557
6202,6202,101588,114349
6203,6203,109076,122364
6204,6204,99382,93614
6205,6205,96518,100841
6206,6206,105687,101992
6207,6207,94842,82128
6208,6208,105289,125197
6209,6209,116797,93010
6210,6210,118221,105547
6211,6211,98879,118842
6212,6212,113291,108690
6213,6213,110916,90423
6214,6214,99888,95146
6215,6215,75181,145051
6216,6216,121418,95200
6217,6217,93845,98295
6218,6218,102204,104481
6219,6219,106448,113571
6220,6220,104652,100295
6221,6221,95601,113350
6222,6222,96774,99023
6223,6223,99034,107810
6224,6224,109025,110803
6225,6225,103671,136862
6226,6226,101289,133904
6227,6227,102962,121041
6228,6228,102264,96108
6229,6229,104251,116346
6230,6230,128438,142709
6231,6231,108803,87975
6232,6232,88502,94228
6233,6233,101837,105159
6234,6234,116364,72066
6235,6235,108301,98652
6236,6236,130825,116583
6237,6237,85554,126663
6238,6238,126933,128678
6239,6239,122527,113549
6240,6240,102640,87645
6241,6241,93836,96704
6242,6242,109741,111409
6243,6243,109837,90344
6244,6244,117571,108736
6245,6245,119411,109157
6246,6246,110268,91229
6247,6247,118589,85498
6248,6248,106362,106793
6249,6249,94364,111348
6250,6250,119856,106594
6251,6251,93930,115883
6252,6252,82661,102848
6253,6253,105792,128646
6254,6254,105750,110523
6255,6255,111886,103702
6256,6256,96561,107907
6257,6257,112746,102488
6258,6258,98752,107665
6259,6259,118223,98673
6260,6260,92447,100726
6261,6261,101614,94783
6262,6262,97696,108253
6263,6263,91437,102023
6264,6264,122939,81826
6265,6265,90646,102532
6266,6266,92096,83808
6267,6267,125994,95496
6268,6268,100542,98813
6269,6269,91158,139208
6270,6270,108885,96123
6271,6271,117005,113188
6272,6272,100557,93770
6273,6273,97040,90636
6274,6274,133753,99265
6275,6275,119285,101359
6276,6276,99586,106362
6277,6277,102258,98396
6278,6278,90843,107708
6279,6279,89787,95890
6280,6280,103397,107831
6281,6281,99352,97395
6282,6282,109085,123088
6283,6283,93639,90453
6284,6284,112217,104609
6285,6285,109203,115791
6286,6286,99423,104479
6287,6287,78819,102365
6288,6288,112612,112496
6289,6289,120706,79661
6290,6290,109222,100350
6291,6291,117654,118487
6292,6292,119100,86901
6293,6293,97980,84154
6294,6294,104537,105752
6295,6295,94367,110636
6296,6296,122339,86806
6297,6297,120717,85764
6298,6298,95665,95472
6299,6299,92783,87353
6300,6300,85841,109523
6301,6301,92366,97025
6302,6302,120946,114628
6303,6303,108125,103361
6304,6304,88609,110540
6305,6305,122818,132610
6306,6306,90153,111624
6307,6307,106263,117109
6308,6308,120905,92594
6309,6309,120565,109390
6310,6310,120994,111753
6311,6311,93244,107297
6312,6312,107995,115798
6313,6313,95542,124436
6314,6314,104707,101985
6315,6315,109340,126989
6316,6316,96378,109417
6317,6317,111283,90264
6318,6318,106230,103836
6319,6319,92552,114428
6320,6320,108297,123453
6321,6321,88141,99027
6322,6322,102960,101013
6323,6323,99749,115361
6324,6324,101022,124330
6325,6325,107808,109485
6326,6326,121084,113005
6327,6327,125591,110371
6328,6328,97875,120585
6329,6329,104632,113446
6330,6330,108998,99727
6331,6331,94355,114180
6332,6332,84549,96753
6333,6333,99657,93252
6334,6334,117052,112817
6335,6335,97333,100861
6336,6336,107576,128743
6337,6337,120162,100242
6338,6338,94661,99330
6339,6339,83148,104885
6340,6340,86825,102953
6341,6341,105611,97928
6342,6342,137980,107433
6343,6343,115169,126913
6344,6344,135585,130641
6345,6345,97510,115587
6346,6346,118142,119388
6347,6347,97834,121243
6348,6348,110334,97144
6349,6349,111032,111675
6350,6350,104344,115389
6351,6351,147820,102256
6352,6352,88859,92291
6353,6353,93462,101415
6354,6354,113270,106930
6355,6355,108772,104457
6356,6356,118560,96049
6357,6357,149462,95624
6358,6358,101313,93531
6359,6359,94176,102100
6360,6360,106977,109685
6361,6361,112857,90534
6362,6362,98608,95119
6363,6363,104136,112412
6364,6364,106426,105704
6365,6365,95820,99608
6366,6366,108157,103519
6367,6367,118182,118214
6368,6368,112971,91478
6369,6369,115637,133105
6370,6370,113849,126865
6371,6371,85418,99740
6372,6372,111510,120925
6373,6373,96609,111524
6374,6374,101437,125770
6375,6375,98576,97667
6376,6376,101749,118693
6377,6377,81657,109607
6378,6378,113514,108612
6379,6379,130350,105486
6380,6380,111617,97803
6381,6381,113394,96209
6382,6382,116260,119535
6383,6383,103768,115840
6384,6384,121363,88358
6385,6385,96937,109096
6386,6386,106148,89162
6387,6387,106711,111268
6388,6388,96596,99329
6389,6389,118578,100220
6390,6390,124707,128408
6391,6391,113736,126102
6392,6392,117293,99070
6393,6393,115428,120240
6394,6394,119206,134338
6395,6395,120565,90072
6396,6396,87162,105840
6397,6397,95765,113875
6398,6398,120956,97665
6399,6399,99031,98297
6400,6400,83487,133448
6401,6401,130215,107641
6402,6402,134305,91547
6403,6403,98998,114607
6404,6404,86090,165727
6405,6405,117098,110495
6406,6406,107850,97202
6407,6407,102271,95830
6408,6408,100133,99655
6409,6409,103618,120106
6410,6410,95415,110223
6411,6411,128504,107364
6412,6412,101044,96730
6413,6413,130427,98694
6414,6414,131624,93613
6415,6415,86047,102927
6416,6416,114381,88426
6417,6417,120928,126022
6418,6418,96738,109011
6419,6419,98166,121614
6420,6420,135388,99131
6421,6421,100568,105965
6422,6422,111804,110534
6423,6423,87813,116827
6424,6424,109362,109651
6425,6425,116106,130952
6426,6426,114464,98592
6427,6427,94500,101529
6428,6428,111375,106027
6429,6429,104723,107947
6430,6430,109403,112333
6431,6431,105573,95297
6432,6432,96530,100190
6433,6433,123946,108770
6434,6434,98507,119786
6435,6435,110207,115793
6436,6436,104488,98411
6437,6437,110992,104993
6438,6438,113766,95830
6439,6439,123536,97071
6440,6440,95846,85679
6441,6441,100503,107031
6442,6442,109019,105445
6443,6443,97473,103877
6444,6444,81225,123300
6445,6445,115923,102187
6446,6446,108974,124025
6447,6447,94711,92276
6448,6448,80274,89455
6449,6449,103657,101725
6450,6450,93817,145192
6451,6451,125273,98373
6452,6452,122958,104712
6453,6453,111236,103782
6454,6454,110095,138674
6455,6455,116615,103178
6456,6456,133253,100214
6457,6457,105877,145696
6458,6458,100338,99564
6459,6459,116874,96160
6460,6460,107867,101668
6461,6461,107191,115796
6462,6462,90584,87784
6463,6463,114097,87606
6464,6464,84752,126217
6465,6465,89411,107195
6466,6466,101405,110618
6467,6467,95452,126632
6468,6468,98371,114257
6469,6469,126662,118053
6470,6470,115002,117110
6471,6471,86800,99260
6472,6472,125144,105516
6473,6473,110737,110267
6474,6474,88157,109674
6475,6475,86871,107556
6476,6476,115476,116434
6477,6477,90026,124120
6478,6478,108323,105599
6479,6479,93123,94559
6480,6480,100896,99492
6481,6481,115639,93617
6482,6482,119465,103514
6483,6483,111297,99451
6484,6484,117085,140972
6485,6485,106213,106549
6486,6486,115186,126817
6487,6487,99863,114694
6488,6488,99492,111536
6489,6489,83882,90769
6490,6490,109057,100525
6491,6491,87737,101732
6492,6492,96150,107868
6493,6493,85609,103845
6494,6494,114742,101374
6495,6495,105493,119997
6496,6496,109501,110649
6497,6497,103069,97831
6498,6498,95373,136424
6499,6499,114442,98428
6500,6500,99485,100498
6501,6501,114198,96040
6502,6502,128808,105180
6503,6503,110366,106626
6504,6504,111447,102421
6505,6505,85647,90175
6506,6506,91343,102374
6507,6507,120633,102694
6508,6508,111737,119509
6509,6509,157360,96374
6510,6510,109272,110013
6511,6511,109213,95194
6512,6512,99939,87544
6513,6513,103004,100665
6514,6514,104594,95210
6515,6515,95554,106060
6516,6516,115986,132961
6517,6517,104038,93580
6518,6518,104924,128339
6519,6519,95250,89725
6520,6520,101795,105682
6521,6521,113248,97855
6522,6522,98394,106274
6523,6523,130269,102494
6524,6524,111108,112814
6525,6525,115004,110149
6526,6526,98383,97579
6527,6527,104182,98378
6528,6528,94386,104878
6529,6529,99967,104415
6530,6530,105681,101350
6531,6531,87533,91041
6532,6532,95363,93505
6533,6533,91642,113717
6534,6534,125339,114586
6535,6535,122582,115170
6536,6536,101019,111010
6537,6537,88636,124518
6538,6538,81709,113787
6539,6539,123333,119837
6540,6540,93589,120534
6541,6541,98502,113167
6542,6542,127698,105609
6543,6543,108489,117721
6544,6544,114790,100457
6545,6545,89955,111437
6546,6546,106066,98856
6547,6547,89159,104594
6548,6548,107586,98321
6549,6549,95901,99398
6550,6550,95772,106395
6551,6551,105709,107875
6552,6552,109345,114882
6553,6553,105907,89491
6554,6554,114322,107092
6555,6555,111900,118964
6556,6556,122966,114019
6557,6557,92936,104903
6558,6558,81550,113775
6559,6559,92687,94823
6560,6560,110217,120759
6561,6561,109960,97604
6562,6562,112998,106828
6563,6563,90679,112827
6564,6564,96021,94512
6565,6565,108837,125068
6566,6566,98292,92405
6567,6567,101711,101674
6568,6568,103412,96612
6569,6569,118878,110857
6570,6570,110374,102659
6571,6571,99445,95783
6572,6572,103144,113128
6573,6573,120899,103760
6574,6574,107151,101405
6575,6575,101634,113146
6576,6576,129461,125257
6577,6577,119789,107306
6578,6578,94392,127340
6579,6579,114130,103326
6580,6580,136038,118519
6581,6581,107851,95160
6582,6582,97832,122589
6583,6583,98271,100257
6584,6584,88141,101103
6585,6585,107469,96077
6586,6586,99101,117051
6587,6587,108320,107208
6588,6588,97408,111049
6589,6589,119440,85004
6590,6590,113974,110500
6591,6591,106759,106781
6592,6592,101850,102422
6593,6593,105319,118624
6594,6594,100124,100751
6595,6595,98548,96056
6596,6596,84796,108426
6597,6597,91717,113978
6598,6598,107830,102879
