,mid,xp_radiant,xp_dire
14113,14113,79927,77820
14114,14114,83899,77112
14115,14115,87560,81669
14116,14116,82976,76345
14117,14117,106480,81115
14118,14118,79836,79433
14119,14119,74846,72003
14120,14120,83804,76444
14121,14121,79182,77365
14122,14122,66691,84247
14123,14123,75312,73812
14124,14124,85294,83967
14125,14125,79938,79810
14126,14126,70990,80733
14127,14127,82201,71705
14128,14128,74367,68267
14129,14129,75512,67968
14130,14130,67067,86213
14131,14131,93057,68685
14132,14132,82726,60185
14133,14133,102451,84700
14134,14134,65164,79809
14135,14135,74267,66758
14136,14136,73360,81105
14137,14137,87801,59207
14138,14138,74020,73642
14139,14139,72897,70677
14140,14140,72853,77568
14141,14141,81927,77489
14142,14142,70120,86574
14143,14143,75356,70491
14144,14144,78307,83566
14145,14145,69497,87600
14146,14146,70859,72845
14147,14147,78752,75611
14148,14148,82342,69407
14149,14149,81623,76612
14150,14150,68786,78583
14151,14151,71056,70775
14152,14152,83839,73786
14153,14153,74800,74560
14154,14154,80224,81563
14155,14155,75366,80105
14156,14156,80890,81608
14157,14157,72812,91536
14158,14158,80080,79113
14159,14159,70843,73219
14160,14160,80288,88699
14161,14161,67659,70652
14162,14162,74367,86599
14163,14163,75393,71622
14164,14164,77396,74518
14165,14165,82673,78031
14166,14166,76352,69673
14167,14167,74226,78600
14168,14168,71665,81217
14169,14169,85480,58832
14170,14170,82487,85132
14171,14171,84176,69656
14172,14172,75582,95286
14173,14173,84709,80695
14174,14174,77044,91415
14175,14175,74254,74490
14176,14176,69515,75339
14177,14177,73061,80245
14178,14178,89670,83125
14179,14179,73202,77654
14180,14180,78021,78643
14181,14181,81645,78709
14182,14182,75264,69250
14183,14183,71063,77716
14184,14184,89802,70196
14185,14185,82859,69817
14186,14186,73849,90961
14187,14187,60657,109119
14188,14188,73701,70124
14189,14189,78228,75399
14190,14190,76493,81556
14191,14191,74985,76479
14192,14192,86090,69800
14193,14193,69955,85829
14194,14194,90983,78648
14195,14195,86538,72800
14196,14196,91535,66042
14197,14197,73931,75601
14198,14198,71997,76421
14199,14199,83232,70260
14200,14200,65473,82181
14201,14201,74980,66206
14202,14202,70345,75843
14203,14203,72815,83722
14204,14204,74585,77770
14205,14205,66227,75282
14206,14206,85596,71519
14207,14207,74581,77677
14208,14208,84533,86042
14209,14209,61768,82156
14210,14210,80940,84050
14211,14211,59705,84432
14212,14212,72523,67898
14213,14213,67927,69679
14214,14214,73550,72127
14215,14215,83903,85254
14216,14216,79913,97041
14217,14217,81861,68034
14218,14218,81413,65021
14219,14219,78858,80225
14220,14220,73371,69044
14221,14221,68845,84721
14222,14222,74118,74149
14223,14223,84051,63744
14224,14224,79607,88970
14225,14225,71396,80375
14226,14226,64631,89768
14227,14227,73860,81077
14228,14228,84062,83321
14229,14229,76528,67710
14230,14230,91930,75074
14231,14231,82359,74991
14232,14232,81817,62802
14233,14233,76537,89816
14234,14234,82019,80578
14235,14235,68217,74962
14236,14236,81375,68401
14237,14237,72380,76017
14238,14238,76394,84764
14239,14239,74935,87860
14240,14240,86515,81609
14241,14241,85964,71184
14242,14242,68268,65929
14243,14243,70032,71992
14244,14244,79539,70621
14245,14245,68264,84122
14246,14246,81009,80295
14247,14247,79083,80225
14248,14248,86152,72762
14249,14249,81252,73286
14250,14250,82979,88680
14251,14251,80154,74547
14252,14252,75590,64225
14253,14253,75707,70007
14254,14254,81203,82765
14255,14255,78451,73125
14256,14256,82244,70103
14257,14257,78125,83153
14258,14258,77025,71315
14259,14259,67336,74275
14260,14260,81213,68133
14261,14261,95352,90722
14262,14262,77007,72782
14263,14263,80654,68740
14264,14264,91744,74441
14265,14265,76436,82656
14266,14266,76303,76060
14267,14267,82489,65830
14268,14268,101350,76508
14269,14269,89169,78198
14270,14270,74323,73059
14271,14271,83467,70385
14272,14272,63276,81110
14273,14273,77089,78340
14274,14274,69494,74964
14275,14275,76222,85798
14276,14276,78307,80355
14277,14277,72031,78991
14278,14278,61226,79698
14279,14279,85098,85568
14280,14280,74466,81906
14281,14281,68101,72020
14282,14282,71559,77741
14283,14283,80717,75027
14284,14284,70675,78566
14285,14285,81615,73236
14286,14286,80425,82971
14287,14287,81900,72919
14288,14288,73462,71949
14289,14289,81259,77539
14290,14290,72061,76921
14291,14291,90105,70937
14292,14292,72936,86309
14293,14293,72516,72140
14294,14294,68619,89964
14295,14295,84265,73126
14296,14296,74399,70730
14297,14297,75292,73304
14298,14298,82226,75282
14299,14299,82095,76720
14300,14300,74258,98581
14301,14301,82015,75390
14302,14302,64764,77022
14303,14303,70915,80257
14304,14304,67372,81711
14305,14305,77580,78221
14306,14306,80497,86257
14307,14307,87878,83002
14308,14308,77309,88657
14309,14309,79152,94560
14310,14310,74586,86604
14311,14311,67708,80382
14312,14312,65550,87417
14313,14313,70122,81107
14314,14314,76148,80537
14315,14315,67647,74578
14316,14316,78719,79122
14317,14317,71462,74192
14318,14318,85346,77479
14319,14319,74900,77523
14320,14320,73894,67944
14321,14321,77961,81824
14322,14322,82809,63759
14323,14323,73923,80338
14324,14324,91698,78425
14325,14325,94391,75028
14326,14326,75427,91222
14327,14327,86508,82062
14328,14328,82880,63728
14329,14329,77745,82603
14330,14330,72234,85685
14331,14331,76795,73185
14332,14332,73867,82795
14333,14333,88578,75280
14334,14334,78361,73912
14335,14335,68504,78153
14336,14336,86881,82645
14337,14337,89419,50274
14338,14338,88413,77763
14339,14339,79074,76757
14340,14340,78402,71333
14341,14341,86810,86346
14342,14342,59484,90054
14343,14343,68491,77346
14344,14344,97383,84734
14345,14345,89203,64648
14346,14346,74454,81511
14347,14347,70958,72251
14348,14348,70988,78399
14349,14349,70091,83519
14350,14350,81811,83638
14351,14351,95217,86764
14352,14352,75770,81249
14353,14353,79791,79435
14354,14354,71878,67399
14355,14355,88092,81934
14356,14356,74510,85601
14357,14357,73741,71143
14358,14358,68870,84745
14359,14359,87487,72500
14360,14360,70006,81241
14361,14361,77267,67402
14362,14362,75069,78907
14363,14363,63575,77837
14364,14364,85490,64848
14365,14365,81879,80634
14366,14366,79731,90788
14367,14367,91392,91604
14368,14368,78254,71611
14369,14369,84257,83648
14370,14370,86635,69304
14371,14371,70891,77940
14372,14372,74611,88126
14373,14373,75373,82290
14374,14374,69015,65503
14375,14375,84462,83073
14376,14376,98259,67766
14377,14377,78585,80080
14378,14378,73305,93501
14379,14379,81836,89241
14380,14380,77238,77443
14381,14381,76236,89482
14382,14382,89018,83297
14383,14383,74490,81479
14384,14384,86479,78102
14385,14385,62260,90496
14386,14386,70581,76703
14387,14387,80747,73823
14388,14388,73075,87471
14389,14389,77472,76949
14390,14390,86158,86390
14391,14391,75527,82253
14392,14392,69052,85207
14393,14393,88265,77956
14394,14394,77379,82055
14395,14395,84056,71178
14396,14396,86044,76842
14397,14397,84306,62865
14398,14398,70366,69866
14399,14399,81871,76394
14400,14400,74956,78345
14401,14401,91161,91522
14402,14402,82798,82886
14403,14403,81441,88948
14404,14404,88135,74674
14405,14405,73948,79617
14406,14406,73922,75551
14407,14407,74692,85371
14408,14408,79272,76805
14409,14409,85995,92008
14410,14410,72499,87351
14411,14411,77141,80708
14412,14412,93776,87569
14413,14413,75563,76677
14414,14414,78498,77605
14415,14415,79898,91762
14416,14416,69282,88104
14417,14417,64540,80980
14418,14418,80070,78171
14419,14419,69793,70092
14420,14420,74464,76060
14421,14421,76204,79050
14422,14422,81750,73134
14423,14423,81777,83673
14424,14424,73040,92869
14425,14425,70841,89989
14426,14426,74386,80247
14427,14427,69314,78477
14428,14428,78165,75716
14429,14429,84314,76684
14430,14430,79467,70934
14431,14431,75910,81427
14432,14432,76471,88203
14433,14433,82615,75168
14434,14434,76782,70589
14435,14435,78096,103336
14436,14436,97439,85740
14437,14437,64951,86778
14438,14438,95082,87939
14439,14439,75863,70579
14440,14440,73524,80289
14441,14441,71306,78693
14442,14442,87170,86474
14443,14443,96250,79747
14444,14444,78773,82994
14445,14445,79301,68284
14446,14446,65431,79075
14447,14447,83517,67970
14448,14448,75632,73462
14449,14449,78020,84557
14450,14450,78078,91296
14451,14451,71288,67886
14452,14452,87769,73251
14453,14453,76109,89430
14454,14454,67080,95606
14455,14455,77880,73983
14456,14456,77729,87339
14457,14457,81457,84766
14458,14458,87586,86998
14459,14459,75180,80325
14460,14460,75293,76779
14461,14461,78753,74529
14462,14462,66666,82617
14463,14463,81260,71296
14464,14464,76376,87040
14465,14465,86319,79093
14466,14466,64814,74956
14467,14467,74568,87636
14468,14468,75405,68016
14469,14469,75125,73529
14470,14470,87326,67022
14471,14471,78951,79557
14472,14472,74371,76633
14473,14473,78112,78711
14474,14474,79894,80414
14475,14475,88288,90664
14476,14476,68700,75887
14477,14477,84828,74643
14478,14478,82727,73597
14479,14479,84463,68897
14480,14480,76834,77597
14481,14481,72314,67037
14482,14482,76399,85603
14483,14483,85586,83564
14484,14484,84742,74199
14485,14485,82005,89956
14486,14486,59421,80105
14487,14487,76682,73617
14488,14488,93012,64524
14489,14489,81579,82153
14490,14490,76598,86416
14491,14491,85731,74440
14492,14492,77753,80628
14493,14493,76064,84039
14494,14494,79038,78055
14495,14495,88270,66934
14496,14496,82685,74530
14497,14497,79908,73031
14498,14498,90375,85260
14499,14499,79714,76517
14500,14500,72809,80878
14501,14501,88669,77936
14502,14502,76707,87373
14503,14503,89797,69761
14504,14504,74694,76083
14505,14505,67502,70638
14506,14506,79451,77881
14507,14507,86470,81320
14508,14508,89099,89977
14509,14509,73325,80423
14510,14510,82331,77732
14511,14511,75855,82334
14512,14512,79822,71882
14513,14513,76653,72101
14514,14514,74245,81840
14515,14515,79418,89206
14516,14516,82143,78932
14517,14517,72904,80472
14518,14518,81672,71490
14519,14519,88384,80909
14520,14520,84273,85522
14521,14521,76986,86292
14522,14522,73329,84723
14523,14523,67731,75820
14524,14524,79144,82947
14525,14525,67846,81131
14526,14526,107268,79677
14527,14527,66050,92224
14528,14528,73494,79851
14529,14529,74409,87172
14530,14530,71426,87823
14531,14531,73560,78926
14532,14532,90271,76962
14533,14533,86824,72282
14534,14534,76283,84035
14535,14535,68365,84413
14536,14536,84252,79767
14537,14537,77621,76864
14538,14538,90108,73674
14539,14539,72806,78126
14540,14540,76116,84401
14541,14541,84877,78877
14542,14542,79488,78038
14543,14543,75553,95053
14544,14544,62124,73416
14545,14545,81351,74324
14546,14546,78418,73457
14547,14547,92533,74391
14548,14548,74607,65347
14549,14549,72994,90747
14550,14550,71317,83364
14551,14551,87041,70327
14552,14552,77113,89225
14553,14553,88111,83800
14554,14554,81066,90551
14555,14555,73187,79385
14556,14556,70140,80185
14557,14557,100962,67146
14558,14558,73643,85455
14559,14559,81553,69546
14560,14560,74979,86525
14561,14561,71783,72921
14562,14562,88427,67321
14563,14563,88352,70430
14564,14564,85559,71169
14565,14565,73113,74155
14566,14566,72932,87007
14567,14567,78832,77628
14568,14568,76787,88227
14569,14569,78712,80226
14570,14570,75255,76083
14571,14571,82219,83434
14572,14572,78084,77046
14573,14573,75709,77901
14574,14574,81718,83723
14575,14575,84248,79567
14576,14576,87481,88699
14577,14577,72008,79054
14578,14578,83686,76753
14579,14579,75156,79182
14580,14580,67253,80743
14581,14581,73255,74789
14582,14582,82634,77752
14583,14583,76995,75906
14584,14584,69885,81941
14585,14585,70523,87542
14586,14586,93297,79732
14587,14587,76615,80079
14588,14588,78823,70112
14589,14589,80979,81458
14590,14590,77768,76801
14591,14591,74259,80176
14592,14592,82128,90516
14593,14593,79693,75190
14594,14594,69100,72701
14595,14595,97337,84512
14596,14596,78147,82780
14597,14597,78528,73202
14598,14598,88173,70863
14599,14599,79471,64168
14600,14600,71801,90261
14601,14601,82170,92025
14602,14602,68594,83266
14603,14603,67946,69502
14604,14604,69696,69502
14605,14605,86508,69599
14606,14606,83273,82147
14607,14607,64963,74538
14608,14608,74572,76099
14609,14609,85506,85304
14610,14610,80676,87155
14611,14611,81538,77924
14612,14612,67973,73788
14613,14613,69384,74385
14614,14614,77630,82628
14615,14615,68731,86115
14616,14616,79509,71420
14617,14617,79955,85681
14618,14618,75633,85938
14619,14619,80202,86388
14620,14620,82226,69380
14621,14621,75368,74456
14622,14622,76064,79107
14623,14623,82596,70689
14624,14624,85976,77785
14625,14625,74065,85807
14626,14626,89959,70981
14627,14627,83780,85660
14628,14628,71271,79476
14629,14629,78587,69674
14630,14630,73735,83108
14631,14631,89028,79518
14632,14632,68855,69303
14633,14633,79068,85373
14634,14634,75466,84551
14635,14635,81714,85697
14636,14636,84518,73845
14637,14637,56668,79931
14638,14638,82640,78037
14639,14639,87013,62733
14640,14640,67037,72911
14641,14641,75108,80522
14642,14642,79918,72805
14643,14643,81557,80631
14644,14644,68682,88583
14645,14645,84153,77956
14646,14646,78211,76720
14647,14647,87008,67088
14648,14648,84575,85285
14649,14649,75194,72276
14650,14650,80948,91864
14651,14651,78117,83627
14652,14652,80715,85312
14653,14653,86650,87550
14654,14654,84253,79473
14655,14655,74577,74974
14656,14656,87713,79392
14657,14657,67822,76770
14658,14658,73884,87196
14659,14659,81494,72533
14660,14660,83159,78496
14661,14661,82949,80248
14662,14662,78372,84585
14663,14663,72733,75707
14664,14664,83707,74317
14665,14665,87191,86054
14666,14666,82289,76083
14667,14667,73582,79083
14668,14668,68031,81821
14669,14669,80824,69739
14670,14670,72919,79139
14671,14671,78572,86458
14672,14672,74844,83043
14673,14673,74230,101560
14674,14674,75873,81081
14675,14675,77070,84943
14676,14676,82509,89331
14677,14677,83277,89484
14678,14678,80166,76886
14679,14679,76740,68961
14680,14680,78253,77122
14681,14681,75868,78528
14682,14682,76090,84767
14683,14683,64143,78683
14684,14684,78185,66044
14685,14685,82422,76741
14686,14686,76237,80590
14687,14687,76682,76078
14688,14688,77732,73505
14689,14689,70605,73712
14690,14690,90688,79061
14691,14691,86582,86426
14692,14692,71305,67474
14693,14693,75798,82249
14694,14694,82565,96436
14695,14695,71566,77632
14696,14696,79350,83679
14697,14697,84768,67662
14698,14698,73052,66558
14699,14699,74474,76382
14700,14700,89017,93033
14701,14701,87179,98545
14702,14702,70225,73662
14703,14703,69536,78757
14704,14704,86579,84287
14705,14705,73896,85194
14706,14706,68201,69422
14707,14707,74110,79147
14708,14708,69049,76067
14709,14709,78523,72228
14710,14710,74784,67805
14711,14711,76537,89826
14712,14712,75709,88887
14713,14713,79429,66988
14714,14714,76805,89958
14715,14715,70204,78860
14716,14716,78786,69894
14717,14717,76580,90905
14718,14718,79679,67848
14719,14719,79428,80943
14720,14720,74254,82944
14721,14721,69894,78159
14722,14722,71910,87213
14723,14723,78582,79624
14724,14724,82798,76610
14725,14725,85468,68807
14726,14726,81352,80043
14727,14727,72529,79713
14728,14728,82707,67458
14729,14729,71621,89174
14730,14730,83790,79041
14731,14731,78606,73548
14732,14732,62897,74903
14733,14733,90579,77793
14734,14734,83265,72535
14735,14735,70132,79245
14736,14736,80775,69309
14737,14737,74408,70998
14738,14738,75756,75857
14739,14739,81001,73176
14740,14740,91670,74894
14741,14741,92615,85574
14742,14742,83085,69627
14743,14743,92527,88629
14744,14744,70766,65462
14745,14745,81405,71198
14746,14746,80372,76976
14747,14747,73680,75702
14748,14748,77055,63156
14749,14749,83451,69753
14750,14750,77912,81209
14751,14751,82353,79926
14752,14752,87704,66345
14753,14753,73076,81822
14754,14754,83104,84151
14755,14755,79359,93397
14756,14756,82514,64390
14757,14757,74986,72961
14758,14758,76517,87936
14759,14759,77837,80340
14760,14760,77880,68640
14761,14761,75259,72768
14762,14762,77052,79556
14763,14763,74874,83001
14764,14764,79366,80192
14765,14765,75899,77147
14766,14766,78752,71323
14767,14767,90111,67326
14768,14768,78269,75184
14769,14769,61148,63961
14770,14770,80248,65636
14771,14771,78014,87956
14772,14772,79815,82452
14773,14773,75107,72916
14774,14774,74566,75006
14775,14775,73185,74370
14776,14776,68912,74280
14777,14777,80067,66855
14778,14778,78763,93523
14779,14779,82122,79494
14780,14780,87596,74955
14781,14781,84939,80709
14782,14782,84689,69488
14783,14783,81814,86259
14784,14784,74994,104703
14785,14785,91044,64529
14786,14786,77495,77243
14787,14787,85666,81551
14788,14788,71873,79167
14789,14789,83165,91419
14790,14790,86882,80073
14791,14791,75638,86074
14792,14792,86090,86423
14793,14793,75333,76097
14794,14794,72057,75582
14795,14795,62899,78091
14796,14796,82645,80784
14797,14797,75093,71456
14798,14798,66623,73872
14799,14799,86837,82466
14800,14800,82413,88424
14801,14801,83255,85120
14802,14802,72573,81116
14803,14803,72517,71856
14804,14804,72857,75856
14805,14805,73250,66888
14806,14806,74313,73992
14807,14807,65887,84195
14808,14808,78903,78557
14809,14809,72138,72888
14810,14810,82316,90579
14811,14811,78212,75128
14812,14812,73276,71294
14813,14813,82469,85813
14814,14814,77116,85175
14815,14815,79231,82479
14816,14816,67386,87978
14817,14817,80087,78861
14818,14818,79151,82373
14819,14819,64801,81501
14820,14820,68276,77258
14821,14821,69954,67427
14822,14822,81133,76083
