,mid,lh_radiant,lh_dire
17152,17152,794,608
17153,17153,767,898
17154,17154,797,463
17155,17155,819,535
17156,17156,722,718
17157,17157,473,426
17158,17158,582,779
17159,17159,759,464
17160,17160,808,827
17161,17161,448,422
17162,17162,804,645
17163,17163,685,750
17164,17164,574,659
17165,17165,762,675
17166,17166,898,892
17167,17167,616,658
17168,17168,734,714
17169,17169,600,601
17170,17170,742,759
17171,17171,696,673
17172,17172,603,707
17173,17173,607,418
17174,17174,776,842
17175,17175,818,725
17176,17176,740,535
17177,17177,684,622
17178,17178,853,633
17179,17179,360,571
17180,17180,819,631
17181,17181,728,781
17182,17182,729,663
17183,17183,732,683
17184,17184,834,586
17185,17185,585,719
17186,17186,777,493
17187,17187,724,676
17188,17188,691,646
17189,17189,565,890
17190,17190,896,742
17191,17191,704,654
17192,17192,517,820
17193,17193,568,514
17194,17194,545,775
17195,17195,990,842
17196,17196,587,735
17197,17197,768,789
17198,17198,725,674
17199,17199,811,811
17200,17200,848,965
17201,17201,665,578
17202,17202,837,558
17203,17203,719,895
17204,17204,680,967
17205,17205,555,590
17206,17206,715,868
17207,17207,634,573
17208,17208,806,532
17209,17209,720,642
17210,17210,837,669
17211,17211,904,675
17212,17212,962,888
17213,17213,464,745
17214,17214,792,904
17215,17215,780,877
17216,17216,687,547
17217,17217,712,852
17218,17218,584,880
17219,17219,793,761
17220,17220,647,867
17221,17221,724,588
17222,17222,746,711
17223,17223,520,572
17224,17224,755,600
17225,17225,927,887
17226,17226,751,957
17227,17227,947,901
17228,17228,448,698
17229,17229,779,933
17230,17230,551,560
17231,17231,517,705
17232,17232,572,600
17233,17233,583,769
17234,17234,843,545
17235,17235,554,824
17236,17236,1039,526
17237,17237,848,595
17238,17238,755,910
17239,17239,674,636
17240,17240,521,992
17241,17241,1007,847
17242,17242,581,963
17243,17243,909,463
17244,17244,858,710
17245,17245,435,526
17246,17246,596,626
17247,17247,848,726
17248,17248,743,866
17249,17249,753,723
17250,17250,947,743
17251,17251,559,611
17252,17252,823,624
17253,17253,694,758
17254,17254,934,1003
17255,17255,685,959
17256,17256,568,813
17257,17257,549,717
17258,17258,469,494
17259,17259,577,737
17260,17260,598,925
17261,17261,695,545
17262,17262,748,702
17263,17263,564,607
17264,17264,606,709
17265,17265,702,840
17266,17266,824,664
17267,17267,719,875
17268,17268,887,922
17269,17269,648,434
17270,17270,821,718
17271,17271,602,670
17272,17272,748,611
17273,17273,1062,426
17274,17274,611,437
17275,17275,748,578
17276,17276,591,558
17277,17277,724,849
17278,17278,1081,907
17279,17279,661,680
17280,17280,717,502
17281,17281,916,789
17282,17282,866,721
17283,17283,747,668
17284,17284,913,625
17285,17285,567,689
17286,17286,918,625
17287,17287,638,791
17288,17288,767,675
17289,17289,791,653
17290,17290,726,737
17291,17291,483,700
17292,17292,1077,867
17293,17293,660,744
17294,17294,658,812
17295,17295,537,725
17296,17296,972,678
17297,17297,714,489
17298,17298,628,698
17299,17299,744,769
17300,17300,858,617
17301,17301,604,716
17302,17302,674,734
17303,17303,645,750
17304,17304,800,637
17305,17305,758,763
17306,17306,472,436
17307,17307,644,636
17308,17308,506,829
17309,17309,598,890
17310,17310,961,708
17311,17311,755,848
17312,17312,903,640
17313,17313,777,762
17314,17314,1047,1031
17315,17315,727,780
17316,17316,665,736
17317,17317,790,857
17318,17318,551,573
17319,17319,653,838
17320,17320,724,942
17321,17321,798,718
17322,17322,818,811
17323,17323,686,783
17324,17324,749,763
17325,17325,865,904
17326,17326,779,672
17327,17327,483,547
17328,17328,539,628
17329,17329,661,724
17330,17330,482,720
17331,17331,733,573
17332,17332,589,481
17333,17333,640,966
17334,17334,515,770
17335,17335,823,645
17336,17336,731,721
17337,17337,994,604
17338,17338,864,857
17339,17339,833,748
17340,17340,800,880
17341,17341,584,765
17342,17342,829,862
17343,17343,912,800
17344,17344,524,847
17345,17345,617,506
17346,17346,598,757
17347,17347,573,667
17348,17348,896,885
17349,17349,730,771
17350,17350,758,717
17351,17351,681,608
17352,17352,1135,857
17353,17353,725,626
17354,17354,632,491
17355,17355,726,493
17356,17356,663,1038
17357,17357,680,1001
17358,17358,934,839
17359,17359,854,858
17360,17360,741,805
17361,17361,760,691
17362,17362,426,970
17363,17363,767,578
17364,17364,1073,593
17365,17365,678,967
17366,17366,835,935
17367,17367,563,991
17368,17368,865,725
17369,17369,762,594
17370,17370,628,943
17371,17371,783,903
17372,17372,646,630
17373,17373,869,742
17374,17374,620,396
17375,17375,682,733
17376,17376,651,826
17377,17377,617,800
17378,17378,634,1022
17379,17379,657,478
17380,17380,627,795
17381,17381,677,635
17382,17382,532,656
17383,17383,646,667
17384,17384,826,718
17385,17385,637,662
17386,17386,725,945
17387,17387,722,698
17388,17388,572,767
17389,17389,721,701
17390,17390,440,428
17391,17391,386,692
17392,17392,884,808
17393,17393,815,612
17394,17394,714,831
17395,17395,635,629
17396,17396,787,814
17397,17397,585,824
17398,17398,376,637
17399,17399,628,910
17400,17400,772,813
17401,17401,692,591
17402,17402,746,751
17403,17403,751,958
17404,17404,728,695
17405,17405,736,902
17406,17406,750,552
17407,17407,643,803
17408,17408,492,570
17409,17409,755,539
17410,17410,522,676
17411,17411,839,728
17412,17412,1025,843
17413,17413,632,530
17414,17414,746,731
17415,17415,622,700
17416,17416,877,750
17417,17417,765,1039
17418,17418,436,411
17419,17419,961,401
17420,17420,482,529
17421,17421,864,883
17422,17422,887,570
17423,17423,652,746
17424,17424,566,926
17425,17425,808,769
17426,17426,825,478
17427,17427,646,730
17428,17428,576,757
17429,17429,1059,720
17430,17430,787,855
17431,17431,687,812
17432,17432,581,1112
17433,17433,847,716
17434,17434,740,961
17435,17435,703,942
17436,17436,663,610
17437,17437,884,663
17438,17438,522,727
17439,17439,661,778
17440,17440,633,787
17441,17441,727,754
17442,17442,577,817
17443,17443,522,856
17444,17444,831,633
17445,17445,571,812
17446,17446,700,876
17447,17447,516,735
17448,17448,610,1038
17449,17449,542,699
17450,17450,604,558
17451,17451,747,932
17452,17452,773,842
17453,17453,858,546
17454,17454,694,577
17455,17455,711,554
17456,17456,744,349
17457,17457,752,419
17458,17458,515,713
17459,17459,748,892
17460,17460,641,804
17461,17461,752,735
17462,17462,641,633
17463,17463,848,716
17464,17464,809,762
17465,17465,618,760
17466,17466,614,563
17467,17467,752,511
17468,17468,700,983
17469,17469,714,482
17470,17470,767,789
17471,17471,746,433
17472,17472,901,907
17473,17473,768,651
17474,17474,573,820
17475,17475,540,815
17476,17476,621,756
17477,17477,507,795
17478,17478,576,479
17479,17479,648,799
17480,17480,912,487
17481,17481,748,628
17482,17482,604,691
17483,17483,892,716
17484,17484,788,685
17485,17485,727,1054
17486,17486,973,465
17487,17487,799,475
17488,17488,661,789
17489,17489,803,605
17490,17490,770,997
17491,17491,793,828
17492,17492,779,926
17493,17493,621,594
17494,17494,821,739
17495,17495,1051,664
17496,17496,291,809
17497,17497,765,662
17498,17498,807,478
17499,17499,857,705
17500,17500,655,683
17501,17501,655,604
17502,17502,834,478
17503,17503,655,640
17504,17504,573,541
17505,17505,763,597
17506,17506,610,675
17507,17507,765,810
17508,17508,963,808
17509,17509,798,450
17510,17510,856,573
17511,17511,844,560
17512,17512,686,888
17513,17513,721,772
17514,17514,380,645
17515,17515,668,790
17516,17516,963,740
17517,17517,724,650
17518,17518,732,812
17519,17519,771,759
17520,17520,833,885
17521,17521,570,678
17522,17522,655,795
17523,17523,631,674
17524,17524,570,618
17525,17525,835,576
17526,17526,613,585
17527,17527,867,846
17528,17528,609,539
17529,17529,575,622
17530,17530,762,615
17531,17531,621,864
17532,17532,890,720
17533,17533,594,734
17534,17534,940,1096
17535,17535,780,759
17536,17536,634,799
17537,17537,866,783
17538,17538,716,463
17539,17539,565,601
17540,17540,597,448
17541,17541,710,769
17542,17542,787,589
17543,17543,687,746
17544,17544,732,709
17545,17545,905,564
17546,17546,1181,923
17547,17547,771,645
17548,17548,660,608
17549,17549,950,796
17550,17550,612,661
17551,17551,795,1008
17552,17552,607,699
17553,17553,648,584
17554,17554,784,732
17555,17555,1046,887
17556,17556,666,806
17557,17557,585,659
17558,17558,701,808
17559,17559,958,566
17560,17560,385,470
17561,17561,693,582
17562,17562,923,643
17563,17563,914,814
17564,17564,907,529
17565,17565,751,693
17566,17566,882,460
17567,17567,723,688
17568,17568,435,489
17569,17569,858,507
17570,17570,756,631
17571,17571,749,833
17572,17572,477,506
17573,17573,695,790
17574,17574,824,819
17575,17575,795,595
17576,17576,618,898
17577,17577,608,705
17578,17578,675,727
17579,17579,526,796
17580,17580,878,909
17581,17581,816,578
17582,17582,821,819
17583,17583,655,771
17584,17584,721,713
17585,17585,940,720
17586,17586,658,600
17587,17587,819,717
17588,17588,930,894
17589,17589,732,722
17590,17590,762,689
17591,17591,719,1170
17592,17592,671,602
17593,17593,764,643
17594,17594,745,588
17595,17595,870,507
17596,17596,840,954
17597,17597,767,622
17598,17598,693,1034
17599,17599,733,510
17600,17600,459,637
17601,17601,736,660
17602,17602,674,768
17603,17603,497,748
17604,17604,546,553
17605,17605,668,724
17606,17606,1060,645
17607,17607,824,1115
17608,17608,881,844
17609,17609,665,662
17610,17610,558,470
17611,17611,808,598
17612,17612,748,969
17613,17613,515,698
17614,17614,672,646
17615,17615,823,757
17616,17616,829,758
17617,17617,681,640
17618,17618,824,934
17619,17619,613,551
17620,17620,512,778
17621,17621,545,686
17622,17622,866,836
17623,17623,725,782
17624,17624,865,557
17625,17625,774,614
17626,17626,647,1180
17627,17627,750,605
17628,17628,726,718
17629,17629,769,650
17630,17630,528,661
17631,17631,686,877
17632,17632,800,1038
17633,17633,620,566
17634,17634,778,564
17635,17635,424,830
17636,17636,711,619
17637,17637,772,1014
17638,17638,689,784
17639,17639,721,682
17640,17640,694,726
17641,17641,702,664
17642,17642,628,639
17643,17643,816,607
17644,17644,985,589
17645,17645,742,663
17646,17646,751,464
17647,17647,587,715
17648,17648,639,983
17649,17649,966,773
17650,17650,714,710
17651,17651,725,647
17652,17652,1034,828
17653,17653,728,847
17654,17654,781,552
17655,17655,697,666
17656,17656,517,412
17657,17657,734,726
17658,17658,691,862
17659,17659,1157,814
17660,17660,964,926
17661,17661,305,764
17662,17662,792,530
17663,17663,576,846
17664,17664,773,634
17665,17665,532,449
17666,17666,523,892
17667,17667,643,654
17668,17668,712,747
17669,17669,843,960
17670,17670,703,793
17671,17671,716,776
17672,17672,687,566
17673,17673,711,642
17674,17674,623,647
17675,17675,857,672
17676,17676,715,888
17677,17677,579,911
17678,17678,930,691
17679,17679,508,662
17680,17680,866,943
17681,17681,545,759
17682,17682,558,613
17683,17683,677,775
17684,17684,641,715
17685,17685,485,908
17686,17686,899,622
17687,17687,623,845
17688,17688,629,781
17689,17689,654,633
17690,17690,777,528
17691,17691,569,831
17692,17692,904,575
17693,17693,569,568
17694,17694,870,507
17695,17695,842,733
17696,17696,592,423
17697,17697,655,418
17698,17698,705,557
17699,17699,540,859
17700,17700,635,792
17701,17701,771,469
17702,17702,781,719
17703,17703,759,610
17704,17704,566,624
17705,17705,487,667
17706,17706,571,798
17707,17707,827,726
17708,17708,559,677
17709,17709,723,755
17710,17710,714,801
17711,17711,658,692
17712,17712,744,747
17713,17713,1151,612
17714,17714,388,782
17715,17715,587,714
17716,17716,508,398
17717,17717,800,736
17718,17718,646,667
17719,17719,567,647
17720,17720,734,682
17721,17721,696,734
17722,17722,487,682
17723,17723,549,796
17724,17724,1081,1005
17725,17725,775,358
17726,17726,638,454
17727,17727,776,800
17728,17728,1007,550
17729,17729,696,731
17730,17730,937,1018
17731,17731,460,757
17732,17732,876,698
17733,17733,791,656
17734,17734,715,718
17735,17735,791,602
17736,17736,628,764
17737,17737,794,709
17738,17738,398,727
17739,17739,648,643
17740,17740,597,430
17741,17741,498,654
17742,17742,705,710
17743,17743,719,740
17744,17744,1010,1031
17745,17745,588,698
17746,17746,524,521
17747,17747,709,642
17748,17748,854,611
17749,17749,630,575
17750,17750,1177,774
17751,17751,794,733
17752,17752,781,619
17753,17753,669,768
17754,17754,733,819
17755,17755,799,736
17756,17756,519,641
17757,17757,686,828
17758,17758,895,688
17759,17759,759,601
17760,17760,668,608
17761,17761,654,944
17762,17762,657,647
17763,17763,468,927
17764,17764,489,789
17765,17765,630,547
17766,17766,795,948
17767,17767,579,781
17768,17768,664,543
17769,17769,619,689
17770,17770,517,475
17771,17771,928,685
17772,17772,564,739
17773,17773,606,576
17774,17774,903,648
17775,17775,837,626
17776,17776,767,647
17777,17777,783,639
17778,17778,740,632
17779,17779,803,627
17780,17780,767,611
17781,17781,615,652
17782,17782,593,524
17783,17783,886,836
17784,17784,784,839
17785,17785,955,852
17786,17786,565,434
17787,17787,546,516
17788,17788,666,648
17789,17789,664,641
17790,17790,622,682
17791,17791,776,766
17792,17792,731,877
17793,17793,814,575
17794,17794,791,865
17795,17795,899,601
17796,17796,951,716
17797,17797,748,715
17798,17798,638,810
17799,17799,787,534
17800,17800,736,726
17801,17801,814,688
17802,17802,813,553
17803,17803,807,784
17804,17804,767,808
17805,17805,346,754
17806,17806,782,584
17807,17807,736,693
17808,17808,808,1025
17809,17809,770,647
17810,17810,759,657
17811,17811,796,755
17812,17812,678,748
17813,17813,998,804
17814,17814,565,527
17815,17815,876,583
17816,17816,401,498
17817,17817,687,659
17818,17818,845,535
17819,17819,567,656
17820,17820,716,539
17821,17821,794,632
17822,17822,728,1045
17823,17823,672,565
17824,17824,846,663
17825,17825,796,505
17826,17826,971,644
17827,17827,669,898
17828,17828,572,705
17829,17829,727,555
17830,17830,816,903
17831,17831,659,737
17832,17832,721,473
17833,17833,700,762
17834,17834,622,852
17835,17835,597,746
17836,17836,873,836
17837,17837,433,428
17838,17838,644,562
17839,17839,1158,537
17840,17840,784,487
17841,17841,685,513
17842,17842,769,783
17843,17843,728,610
17844,17844,795,519
17845,17845,766,818
17846,17846,524,730
17847,17847,714,717
17848,17848,690,977
17849,17849,591,566
17850,17850,512,861
17851,17851,583,728
17852,17852,734,1082
17853,17853,624,742
17854,17854,716,721
17855,17855,628,839
17856,17856,878,776
17857,17857,766,786
17858,17858,761,554
17859,17859,700,618
17860,17860,947,805
17861,17861,775,964
17862,17862,837,782
17863,17863,752,843
17864,17864,850,431
17865,17865,650,676
17866,17866,552,788
17867,17867,847,888
17868,17868,696,611
17869,17869,719,554
17870,17870,723,763
17871,17871,867,611
17872,17872,665,692
17873,17873,823,619
17874,17874,810,677
17875,17875,771,782
17876,17876,767,604
17877,17877,689,721
17878,17878,577,551
17879,17879,674,559
17880,17880,465,757
17881,17881,660,965
17882,17882,719,580
17883,17883,797,706
17884,17884,668,589
17885,17885,622,709
17886,17886,571,759
17887,17887,640,641
17888,17888,733,611
17889,17889,860,720
17890,17890,695,783
17891,17891,584,749
17892,17892,790,889
17893,17893,992,634
17894,17894,837,718
17895,17895,616,521
17896,17896,503,578
17897,17897,728,939
17898,17898,857,608
17899,17899,934,551
17900,17900,1017,688
17901,17901,869,645
17902,17902,672,799
17903,17903,785,768
17904,17904,603,458
17905,17905,706,664
17906,17906,746,582
17907,17907,720,706
17908,17908,803,694
17909,17909,832,590
17910,17910,658,574
17911,17911,566,794
17912,17912,857,831
17913,17913,654,584
17914,17914,749,596
17915,17915,783,631
17916,17916,888,526
17917,17917,775,822
17918,17918,420,772
17919,17919,586,797
17920,17920,861,807
17921,17921,679,875
17922,17922,627,733
17923,17923,595,602
17924,17924,701,938
17925,17925,691,539
17926,17926,622,903
17927,17927,732,729
17928,17928,784,614
17929,17929,700,699
17930,17930,867,657
17931,17931,665,641
17932,17932,720,884
17933,17933,676,578
17934,17934,918,620
17935,17935,803,538
17936,17936,608,399
17937,17937,649,476
17938,17938,643,719
17939,17939,624,447
17940,17940,684,709
17941,17941,687,641
17942,17942,724,715
17943,17943,859,736
17944,17944,943,625
17945,17945,669,898
17946,17946,655,761
17947,17947,467,490
17948,17948,577,452
17949,17949,764,636
17950,17950,765,820
17951,17951,578,589
17952,17952,741,705
17953,17953,662,589
17954,17954,694,865
17955,17955,984,585
17956,17956,806,724
17957,17957,632,622
17958,17958,926,815
17959,17959,720,604
17960,17960,851,790
17961,17961,554,547
17962,17962,622,579
17963,17963,520,684
17964,17964,680,851
17965,17965,710,875
17966,17966,675,746
17967,17967,796,513
17968,17968,831,890
17969,17969,837,675
17970,17970,594,923
17971,17971,922,573
17972,17972,502,705
17973,17973,695,579
17974,17974,536,559
17975,17975,682,847
17976,17976,796,611
17977,17977,731,907
17978,17978,894,969
17979,17979,653,759
17980,17980,895,701
17981,17981,500,677
17982,17982,640,782
17983,17983,966,614
17984,17984,706,653
17985,17985,955,652
17986,17986,554,637
17987,17987,558,372
17988,17988,570,592
17989,17989,765,735
17990,17990,739,629
17991,17991,565,711
17992,17992,1001,897
17993,17993,704,748
17994,17994,779,727
17995,17995,644,483
17996,17996,652,844
17997,17997,518,574
17998,17998,462,685
17999,17999,644,518
18000,18000,599,510
18001,18001,603,891
18002,18002,610,859
18003,18003,782,767
18004,18004,830,601
18005,18005,758,615
18006,18006,890,748
